,Date,Hour,Purchase Bid (MWh),Sell Bid (MWh),MCV (MWh),Final Scheduled Volume (MWh),MCP (Rs/MWh) *,Weighted MCP (Rs/MWh)
1793,14-03-2025,18,10552.2,20913.6,7904.28,7904.28,2543.48,2543.04
1794,14-03-2025,19,10813.35,16469.13,6833.73,6833.73,3037.85,3054.93
1795,14-03-2025,20,11572.9,14603.95,7599.15,7599.15,3524.62,3525.52
1796,14-03-2025,21,11236.93,15394.48,7439.58,7439.58,3436.02,3436.94
1797,14-03-2025,22,10442.03,15834.7,6897.73,6897.73,3167.38,3167.17
1798,14-03-2025,23,11223.55,15175.8,6645.15,6645.15,3169.75,3170.63
1799,14-03-2025,24,10640.53,16760.73,6537.95,6537.95,3129.93,3130.02
1800,15-03-2025,1,10862.38,14986.55,5721.93,5721.93,3217.5,3223.61
1801,15-03-2025,2,11356.2,15693.98,6219.25,6219.25,3129.89,3129.89
1802,15-03-2025,3,11138.53,16864.13,6111.88,6111.88,3129.33,3129.33
1803,15-03-2025,4,10390.65,16466.15,5551.98,5551.98,3046.1,3046.27
1804,15-03-2025,5,10790.18,16229.1,5896.5,5896.5,3132.52,3132.54
1805,15-03-2025,6,11674.83,14837.4,6661.15,6661.15,3488.74,3488.96
1806,15-03-2025,7,13555.2,14386.88,9340.88,9340.88,3853.65,3860.88
1807,15-03-2025,8,14488.58,15290.5,10019.28,10019.28,3695.43,3706.29
1808,15-03-2025,9,11529.6,18638.58,7567.4,7567.4,2960.58,2967.83
1809,15-03-2025,10,12682.58,22311.9,8890.68,8890.68,2910.81,2911.98
1810,15-03-2025,11,10971.83,23842.2,7924.65,7924.65,2614.54,2614.65
1811,15-03-2025,12,11257.85,26978.05,8190.3,8190.3,2579.47,2578.62
1812,15-03-2025,13,10586.28,28784.83,8616.27,8616.27,2334.84,2336.15
1813,15-03-2025,14,10040.85,30834.78,8404.0,8404.0,1999.81,1999.8
1814,15-03-2025,15,11181.65,29930.23,9427.21,9427.21,2212.05,2219.11
1815,15-03-2025,16,14005.2,25999.9,10428.38,10428.38,2747.46,2750.28
1816,15-03-2025,17,15513.65,21020.83,10914.23,10914.23,3178.83,3174.95
1817,15-03-2025,18,13117.9,15836.08,8037.6,8037.6,3377.51,3377.8
1818,15-03-2025,19,13867.03,9180.8,7418.38,7418.38,4998.43,4965.73
1819,15-03-2025,20,14087.95,6617.43,6536.82,6536.82,8749.7,8729.27
1820,15-03-2025,21,13624.1,7749.8,7043.48,7043.48,5425.26,5413.17
1821,15-03-2025,22,12844.6,8253.7,7013.8,7013.8,4676.71,4674.81
1822,15-03-2025,23,13384.0,8421.85,6853.1,6853.1,4640.0,4641.06
1823,15-03-2025,24,11930.53,9664.7,6306.28,6306.28,4217.41,4217.08
1824,16-03-2025,1,12869.0,13715.15,7391.52,7391.52,3630.67,3637.94
1825,16-03-2025,2,13686.83,14359.53,7902.95,7902.95,3764.8,3765.04
1826,16-03-2025,3,12373.25,15742.9,7343.33,7343.33,3438.03,3438.71
1827,16-03-2025,4,11789.9,15818.83,7000.31,7000.31,3199.35,3199.35
1828,16-03-2025,5,12746.53,15577.88,7505.45,7505.45,3450.38,3450.96
1829,16-03-2025,6,13523.33,14760.83,7981.85,7981.85,3967.93,3966.78
1830,16-03-2025,7,14586.9,14855.2,9705.7,9705.7,4118.53,4111.17
1831,16-03-2025,8,14496.2,16326.3,9758.95,9758.95,3739.97,3755.28
1832,16-03-2025,9,12049.9,19091.3,7742.04,7742.04,2969.67,2972.84
1833,16-03-2025,10,12217.83,21467.63,8442.56,8442.56,2851.31,2849.39
1834,16-03-2025,11,10557.28,24807.48,9034.97,9034.97,1923.45,1932.82
1835,16-03-2025,12,9707.3,27066.43,8597.08,8597.08,1000.26,1000.26
1836,16-03-2025,13,9726.18,28673.65,8529.85,8529.85,1307.61,1308.87
1837,16-03-2025,14,10918.15,32629.78,9511.47,9511.47,1892.69,1894.27
1838,16-03-2025,15,11743.23,30653.4,9785.09,9785.09,2293.8,2292.99
1839,16-03-2025,16,12178.05,26257.13,9476.95,9476.95,2515.86,2516.06
1840,16-03-2025,17,12648.73,22204.8,8187.05,8187.05,2807.38,2805.76
1841,16-03-2025,18,11293.68,18877.73,6618.43,6618.43,2874.13,2873.83
1842,16-03-2025,19,13259.75,13178.95,8421.22,8421.22,3984.12,4003.88
1843,16-03-2025,20,14013.48,9301.05,7862.32,7862.32,5262.48,5265.83
1844,16-03-2025,21,13362.6,9803.6,7779.96,7779.96,4707.96,4707.58
1845,16-03-2025,22,11718.08,11119.15,6913.36,6913.36,4160.84,4160.98
1846,16-03-2025,23,12145.18,11242.03,6388.47,6388.47,4001.78,4001.81
1847,16-03-2025,24,11038.93,12123.3,6194.7,6194.7,3779.45,3779.23
1848,17-03-2025,1,13921.53,8523.1,6722.31,6722.31,4513.84,4517.2
1849,17-03-2025,2,13748.13,9147.93,6708.58,6708.58,4499.53,4499.53
1850,17-03-2025,3,13565.13,9807.13,6795.11,6795.11,4499.53,4499.53
1851,17-03-2025,4,12465.18,9601.63,6082.38,6082.38,4221.89,4224.37
1852,17-03-2025,5,12581.48,9105.53,6028.18,6028.18,4104.44,4104.51
1853,17-03-2025,6,14934.75,8486.48,7644.84,7644.84,5272.11,5277.74
1854,17-03-2025,7,17214.18,9376.43,8785.43,8785.43,6880.6,6925.04
1855,17-03-2025,8,17703.93,11089.18,9861.3,9861.3,5845.15,5838.62
1856,17-03-2025,9,14420.75,14648.38,8659.62,8659.62,3408.88,3412.17
1857,17-03-2025,10,15356.93,17649.58,9536.59,9536.59,3383.36,3383.37
1858,17-03-2025,11,13457.48,19414.53,7883.61,7883.61,2952.3,2951.81
1859,17-03-2025,12,12657.1,20817.88,7066.08,7066.08,2925.93,2925.98
1860,17-03-2025,13,12011.78,21555.23,6773.7,6773.7,2877.34,2877.49
1861,17-03-2025,14,12129.48,24412.5,7896.28,7896.28,2695.15,2695.14
1862,17-03-2025,15,14301.63,23730.3,8545.43,8545.43,2789.33,2790.42
1863,17-03-2025,16,17951.93,21533.88,10722.5,10722.5,3234.31,3239.26
1864,17-03-2025,17,19681.1,17491.08,11415.58,11415.58,3628.08,3625.56
1865,17-03-2025,18,18016.3,12427.68,9012.73,9012.73,4051.89,4046.55
1866,17-03-2025,19,17801.65,5964.1,5545.88,5545.88,7818.67,7370.66
1867,17-03-2025,20,19099.65,3888.25,3888.25,3888.25,10000.0,10000.0
1868,17-03-2025,21,17831.53,4976.15,4976.15,4976.15,10000.0,10000.0
1869,17-03-2025,22,15584.58,5694.35,5391.71,5391.71,6288.87,6289.43
1870,17-03-2025,23,15865.23,5671.6,5465.49,5465.49,7031.21,7026.72
1871,17-03-2025,24,14384.88,6755.53,5651.3,5651.3,4702.03,4700.1
1872,18-03-2025,1,15665.53,7461.88,7167.92,7167.92,7003.89,7027.67
1873,18-03-2025,2,15459.13,8148.33,7633.82,7633.82,5655.26,5654.58
1874,18-03-2025,3,14569.68,9235.1,7557.18,7557.18,4568.62,4569.41
1875,18-03-2025,4,13453.15,9216.08,7023.4,7023.4,4339.49,4340.86
1876,18-03-2025,5,13569.85,9043.18,7086.35,7086.35,4329.57,4330.55
1877,18-03-2025,6,14312.58,8731.5,7477.5,7477.5,4883.47,4875.16
1878,18-03-2025,7,15464.48,10098.58,8679.88,8679.88,5938.41,5945.7
1879,18-03-2025,8,15059.75,11664.9,8902.85,8902.85,4526.08,4545.64
1880,18-03-2025,9,13873.45,15872.2,9303.5,9303.5,3461.65,3462.29
1881,18-03-2025,10,15067.93,18870.75,10515.8,10515.8,3420.38,3420.6
1882,18-03-2025,11,13708.28,19808.63,8204.03,8204.03,3082.3,3081.68
1883,18-03-2025,12,13547.53,20860.1,8138.82,8138.82,3049.24,3049.68
1884,18-03-2025,13,12728.98,21592.4,7676.73,7676.73,2959.73,2959.79
1885,18-03-2025,14,12498.83,24385.25,8272.04,8272.04,2728.08,2726.21
1886,18-03-2025,15,14259.65,23972.55,8943.98,8943.98,2810.56,2812.06
1887,18-03-2025,16,17657.85,22316.35,10941.29,10941.29,3125.73,3130.39
1888,18-03-2025,17,19303.1,17895.35,11789.93,11789.93,3543.97,3541.62
1889,18-03-2025,18,17389.88,12689.43,9458.9,9458.9,3822.42,3815.27
1890,18-03-2025,19,17640.63,6689.88,6157.7,6157.7,8045.09,7675.62
1891,18-03-2025,20,18200.0,4339.55,4339.54,4339.54,10000.0,10000.0
1892,18-03-2025,21,15251.85,5630.93,5474.5,5474.5,9690.37,9677.83
1893,18-03-2025,22,13447.85,6118.18,5473.28,5473.28,6405.1,6399.44
1894,18-03-2025,23,13665.38,5221.25,5020.25,5020.25,7896.27,7892.38
1895,18-03-2025,24,14042.48,5638.83,5396.47,5396.47,7978.62,7978.21
1896,19-03-2025,1,11596.13,9128.1,7330.75,7330.75,5451.48,5471.64
1897,19-03-2025,2,11610.45,10444.23,7787.38,7787.38,4625.23,4625.32
1898,19-03-2025,3,10968.83,10159.0,7468.53,7468.53,4154.98,4155.33
1899,19-03-2025,4,10529.1,9749.78,6949.93,6949.93,4094.88,4095.02
1900,19-03-2025,5,11067.45,9548.85,7387.95,7387.95,4376.28,4378.61
1901,19-03-2025,6,11383.05,9047.68,7506.23,7506.23,5625.27,5634.74
1902,19-03-2025,7,13329.43,10969.6,9799.65,9799.65,5499.79,5499.79
1903,19-03-2025,8,12528.53,12367.1,9678.73,9678.73,4228.02,4240.41
1904,19-03-2025,9,11120.58,17419.28,8959.93,8959.93,3351.15,3351.03
1905,19-03-2025,10,12598.9,20155.23,10184.55,10184.55,3352.01,3352.79
1906,19-03-2025,11,11025.45,21997.23,8399.0,8399.0,3031.22,3030.57
1907,19-03-2025,12,11198.88,23450.93,8462.53,8462.53,3022.53,3022.55
1908,19-03-2025,13,10691.25,25622.48,8237.63,8237.63,2879.88,2879.8
1909,19-03-2025,14,10632.98,28684.1,8771.7,8771.7,2441.11,2440.04
1910,19-03-2025,15,12144.08,28885.6,9844.0,9844.0,2638.05,2646.15
1911,19-03-2025,16,15088.2,25305.0,11944.48,11944.48,3073.57,3080.26
1912,19-03-2025,17,16087.48,19570.55,12619.28,12619.28,3524.49,3521.78
1913,19-03-2025,18,14032.75,14528.48,10282.88,10282.88,3707.83,3704.09
1914,19-03-2025,19,13154.7,7643.58,6701.6,6701.6,7506.66,7100.81
1915,19-03-2025,20,14027.8,4258.53,4258.52,4258.52,10000.0,10000.0
1916,19-03-2025,21,11155.3,5910.03,5488.65,5488.65,7555.75,7465.61
1917,19-03-2025,22,10809.38,6727.68,5791.29,5791.29,5386.92,5386.57
1918,19-03-2025,23,11066.8,6206.25,5700.03,5700.03,6853.75,6878.26
1919,19-03-2025,24,10802.53,6322.53,5670.82,5670.82,5650.2,5652.68
1920,20-03-2025,1,14447.43,8646.05,7059.23,7059.23,4991.04,5007.7
1921,20-03-2025,2,14689.8,9413.88,7519.68,7519.68,4647.07,4647.41
1922,20-03-2025,3,13920.53,10057.7,7091.33,7091.33,4245.96,4248.25
1923,20-03-2025,4,13422.45,10387.5,6656.2,6656.2,4054.56,4054.46
1924,20-03-2025,5,14310.75,9884.08,7347.55,7347.55,4384.15,4387.17
1925,20-03-2025,6,14548.95,8583.85,7369.83,7369.83,5518.3,5516.94
1926,20-03-2025,7,15985.0,9532.53,8678.17,8678.17,5975.56,5975.4
1927,20-03-2025,8,14435.4,10987.03,8277.25,8277.25,4310.57,4332.99
1928,20-03-2025,9,12596.78,16530.03,7515.22,7515.22,3109.38,3107.83
1929,20-03-2025,10,14258.7,19933.9,9141.45,9141.45,3056.33,3056.25
1930,20-03-2025,11,13454.28,22952.53,8141.4,8141.4,2986.42,2986.09
1931,20-03-2025,12,13292.08,25160.08,7955.78,7955.78,2910.02,2910.3
1932,20-03-2025,13,12452.8,27150.9,7894.32,7894.32,2731.08,2728.7
1933,20-03-2025,14,12599.53,30252.85,10025.05,10025.05,2555.2,2554.87
1934,20-03-2025,15,14284.95,29687.05,10237.43,10237.43,2618.48,2617.58
1935,20-03-2025,16,17856.4,25157.1,11425.38,11425.38,3005.62,3010.94
1936,20-03-2025,17,19703.3,19965.38,12310.2,12310.2,3456.49,3454.83
1937,20-03-2025,18,17566.58,14954.53,9752.24,9752.24,3615.42,3611.38
1938,20-03-2025,19,15922.75,7637.6,6094.94,6094.94,6909.68,6553.6
1939,20-03-2025,20,17422.58,3803.78,3803.77,3803.77,10000.0,10000.0
1940,20-03-2025,21,15018.23,5466.2,4860.68,4860.68,8252.27,8146.13
1941,20-03-2025,22,13756.25,6920.7,5022.88,5022.88,5297.91,5296.3
1942,20-03-2025,23,13599.85,6450.8,4681.31,4681.31,5527.55,5528.71
1943,20-03-2025,24,13334.7,7383.45,5162.94,5162.94,5141.55,5139.71
1944,21-03-2025,1,14251.8,7511.95,6028.5,6028.5,5237.17,5245.08
1945,21-03-2025,2,14263.68,8290.13,6334.2,6334.2,4489.75,4489.76
1946,21-03-2025,3,13390.45,9067.5,6002.5,6002.5,4092.68,4093.58
1947,21-03-2025,4,12900.1,9403.83,5730.4,5730.4,3905.93,3905.94
1948,21-03-2025,5,14165.25,9069.4,6720.93,6720.93,4457.72,4456.69
1949,21-03-2025,6,14677.0,7379.2,6797.97,6797.97,6600.45,6600.45
1950,21-03-2025,7,16369.3,8243.48,7988.6,7988.6,8157.02,8157.74
1951,21-03-2025,8,14668.88,9494.95,7811.97,7811.97,4542.75,4552.26
1952,21-03-2025,9,13472.8,14424.58,7468.0,7468.0,3334.75,3335.3
1953,21-03-2025,10,15420.45,18238.23,8994.48,8994.48,3336.65,3336.67
1954,21-03-2025,11,14069.53,21736.75,8123.42,8123.42,3078.99,3079.19
1955,21-03-2025,12,14075.58,24326.38,8172.13,8172.13,2952.59,2952.68
1956,21-03-2025,13,13190.55,26409.08,8157.58,8157.58,2711.37,2709.58
1957,21-03-2025,14,13248.35,28962.9,9679.24,9679.24,2509.66,2510.27
1958,21-03-2025,15,15917.7,28148.98,9651.8,9651.8,2721.74,2721.64
1959,21-03-2025,16,20408.0,24702.18,11203.4,11203.4,3075.41,3079.87
1960,21-03-2025,17,20882.33,19328.88,11101.18,11101.18,3414.97,3411.44
1961,21-03-2025,18,17791.18,13559.73,8453.3,8453.3,3536.72,3531.98
1962,21-03-2025,19,17431.8,6582.0,5464.68,5464.68,7357.88,6967.97
1963,21-03-2025,20,19525.28,2725.2,2725.2,2725.2,10000.0,10000.0
1964,21-03-2025,21,15480.8,4038.55,3952.62,3952.62,9581.82,9506.31
1965,21-03-2025,22,14291.85,4849.6,4288.33,4288.33,7821.62,7825.82
1966,21-03-2025,23,13961.15,3959.7,3766.46,3766.46,8749.98,8724.75
1967,21-03-2025,24,13371.23,4990.28,4215.96,4215.96,6527.64,6526.82
1968,22-03-2025,1,9919.68,8380.58,5825.78,5825.78,4194.97,4202.7
1969,22-03-2025,2,9995.7,9061.78,6099.03,6099.03,4092.39,4092.23
1970,22-03-2025,3,9388.1,10297.08,5988.88,5988.88,3699.75,3699.55
1971,22-03-2025,4,9068.18,10870.9,5895.23,5895.23,3568.91,3569.11
1972,22-03-2025,5,9598.48,10544.63,6334.0,6334.0,3899.73,3896.65
1973,22-03-2025,6,9827.9,8098.95,6115.4,6115.4,4846.96,4844.44
1974,22-03-2025,7,11021.58,9172.75,7477.8,7477.8,5705.66,5710.5
1975,22-03-2025,8,9658.53,10809.08,7092.85,7092.85,3866.15,3891.41
1976,22-03-2025,9,8678.25,15855.93,6431.27,6431.27,3011.68,3011.84
1977,22-03-2025,10,10567.08,19386.63,8556.4,8556.4,2998.06,2998.81
1978,22-03-2025,11,9937.35,23010.2,7587.28,7587.28,2922.26,2922.41
1979,22-03-2025,12,9980.05,25663.53,7601.7,7601.7,2874.15,2874.54
1980,22-03-2025,13,9075.6,27164.78,7175.22,7175.22,2415.96,2415.92
1981,22-03-2025,14,8955.08,29965.95,7274.48,7274.48,2107.48,2107.66
1982,22-03-2025,15,10999.83,29245.33,8851.05,8851.05,2532.55,2545.95
1983,22-03-2025,16,13911.9,25936.45,11004.36,11004.36,3004.54,3006.27
1984,22-03-2025,17,14611.13,20163.13,11138.33,11138.33,3413.04,3409.96
1985,22-03-2025,18,13165.73,15331.78,9021.3,9021.3,3500.12,3498.12
1986,22-03-2025,19,13023.25,7722.93,6355.75,6355.75,6490.37,6144.0
1987,22-03-2025,20,15222.63,3593.18,3593.18,3593.18,10000.0,10000.0
1988,22-03-2025,21,12153.7,5252.63,4850.47,4850.47,8565.83,8442.59
1989,22-03-2025,22,11296.53,6177.75,5138.53,5138.53,5950.25,5950.16
1990,22-03-2025,23,11423.45,5005.7,4837.73,4837.73,9104.72,9094.3
1991,22-03-2025,24,11646.43,6660.9,5433.07,5433.07,6047.61,6049.74
1992,23-03-2025,1,8261.68,11052.53,5157.15,5157.15,3505.72,3503.64
1993,23-03-2025,2,7957.98,11614.55,4995.94,4995.94,3416.17,3415.94
1994,23-03-2025,3,7448.18,13006.98,5042.23,5042.23,3184.37,3184.41
1995,23-03-2025,4,7237.88,13941.03,4843.45,4843.45,3062.58,3062.81
1996,23-03-2025,5,7941.75,13415.68,5320.65,5320.65,3230.5,3230.98
1997,23-03-2025,6,7144.18,11951.33,4834.95,4834.95,3197.07,3196.86
1998,23-03-2025,7,7951.35,13440.1,6069.38,6069.38,3670.23,3669.41
1999,23-03-2025,8,6457.98,15491.95,5185.7,5185.7,2654.73,2660.47
2000,23-03-2025,9,5827.33,20520.48,5078.75,5078.75,1772.87,1773.01
2001,23-03-2025,10,6205.6,23329.4,5144.13,5144.13,1550.26,1551.37
2002,23-03-2025,11,6645.98,28428.88,5544.92,5544.92,1612.77,1627.31
2003,23-03-2025,12,7870.28,31625.68,6305.2,6305.2,1999.49,1999.49
2004,23-03-2025,13,7043.15,32686.58,5664.96,5664.96,1701.38,1705.37
2005,23-03-2025,14,6850.95,35209.93,5592.11,5592.11,1365.42,1366.32
2006,23-03-2025,15,7897.83,34289.25,6289.9,6289.9,1760.43,1762.59
2007,23-03-2025,16,8431.58,30539.65,6760.48,6760.48,1953.36,1954.01
2008,23-03-2025,17,8186.13,23292.45,6364.55,6364.55,2392.85,2372.96
2009,23-03-2025,18,7303.53,18903.03,5204.15,5204.15,2710.87,2715.13
2010,23-03-2025,19,7316.58,11327.55,5071.02,5071.02,3518.08,3543.86
2011,23-03-2025,20,10162.08,7704.13,5786.5,5786.5,5762.93,5755.93
2012,23-03-2025,21,8040.73,9445.95,5248.45,5248.45,4172.54,4180.88
2013,23-03-2025,22,6968.4,9755.7,4701.1,4701.1,3734.4,3734.48
2014,23-03-2025,23,6698.13,8388.68,3706.8,3706.8,3595.7,3595.75
2015,23-03-2025,24,6391.78,9971.58,3696.72,3696.72,3370.45,3370.51
2016,24-03-2025,1,10185.08,10379.48,5003.32,5003.32,3404.78,3407.61
2017,24-03-2025,2,10526.5,11456.08,5257.64,5257.64,3437.7,3437.57
2018,24-03-2025,3,10141.48,12822.4,5241.83,5241.83,3355.35,3355.75
2019,24-03-2025,4,9970.58,13178.03,5126.0,5126.0,3289.78,3289.77
2020,24-03-2025,5,11121.35,12931.63,5921.92,5921.92,3558.77,3559.64
2021,24-03-2025,6,11189.1,10096.05,5684.03,5684.03,3830.71,3830.04
2022,24-03-2025,7,13584.13,11553.83,8375.0,8375.0,4165.33,4163.95
2023,24-03-2025,8,12420.83,12876.83,6990.98,6990.98,3717.47,3731.15
2024,24-03-2025,9,11760.18,18175.33,7001.06,7001.06,3010.53,3013.27
2025,24-03-2025,10,13602.98,21026.63,9255.14,9255.14,3156.76,3158.96
2026,24-03-2025,11,11497.38,24080.73,7238.09,7238.09,2920.45,2920.53
2027,24-03-2025,12,11643.6,26315.53,7568.45,7568.45,2757.65,2757.48
2028,24-03-2025,13,10744.23,28060.75,8318.57,8318.57,2526.82,2525.53
2029,24-03-2025,14,10123.48,31234.05,8479.03,8479.03,2095.06,2095.53
2030,24-03-2025,15,12204.48,30399.03,9946.37,9946.37,2485.87,2487.75
2031,24-03-2025,16,14383.58,26989.33,10144.37,10144.37,2853.05,2855.35
2032,24-03-2025,17,15203.4,21131.0,10452.68,10452.68,3272.4,3266.5
2033,24-03-2025,18,14512.33,16672.33,8920.4,8920.4,3435.69,3435.56
2034,24-03-2025,19,13819.28,8904.83,7049.92,7049.92,5648.75,5375.44
2035,24-03-2025,20,15377.58,4522.4,4479.7,4479.7,10000.0,10000.0
2036,24-03-2025,21,12599.05,5642.28,4948.88,4948.88,7064.81,6971.69
2037,24-03-2025,22,11729.33,6708.18,5095.65,5095.65,4693.0,4692.17
2038,24-03-2025,23,12099.3,6580.75,4902.73,4902.73,4748.92,4748.93
2039,24-03-2025,24,11508.4,7276.18,5060.53,5060.53,4124.51,4124.53
2040,25-03-2025,1,11176.18,9357.95,5386.35,5386.35,3851.11,3856.29
2041,25-03-2025,2,11433.35,10335.35,5793.07,5793.07,3689.94,3689.35
2042,25-03-2025,3,10548.38,11323.93,5683.99,5683.99,3522.51,3522.76
2043,25-03-2025,4,10192.08,11513.33,5517.07,5517.07,3392.71,3393.22
2044,25-03-2025,5,10524.85,10966.6,5530.32,5530.32,3545.02,3545.86
2045,25-03-2025,6,11176.83,8684.25,5498.65,5498.65,4178.86,4181.78
2046,25-03-2025,7,13662.15,9985.68,8427.57,8427.57,4689.47,4690.72
2047,25-03-2025,8,12385.0,11969.55,7777.0,7777.0,3771.55,3785.57
2048,25-03-2025,9,12131.18,17524.7,7994.18,7994.18,3281.81,3281.42
2049,25-03-2025,10,14394.48,21602.7,10215.98,10215.98,3328.38,3330.36
2050,25-03-2025,11,11886.73,24572.48,7898.05,7898.05,2888.78,2889.82
2051,25-03-2025,12,11686.73,27371.18,8038.56,8038.56,2704.36,2701.73
2052,25-03-2025,13,10793.0,29149.28,9010.99,9010.99,2411.2,2411.75
2053,25-03-2025,14,10657.08,31236.55,9050.73,9050.72,2123.95,2123.97
2054,25-03-2025,15,12301.63,30669.1,10406.31,10406.31,2468.38,2469.6
2055,25-03-2025,16,14781.43,27386.78,11140.38,11140.38,2885.42,2889.36
2056,25-03-2025,17,15680.38,21517.4,11556.9,11556.9,3327.46,3323.27
2057,25-03-2025,18,14884.65,16065.78,10136.53,10136.53,3560.26,3559.5
2058,25-03-2025,19,13864.83,8974.68,7615.55,7615.55,5994.3,5699.24
2059,25-03-2025,20,14701.5,4726.63,4709.62,4709.62,10000.0,10000.0
2060,25-03-2025,21,12477.23,5416.5,5114.25,5114.25,8125.11,8049.03
2061,25-03-2025,22,11420.65,5909.55,5025.53,5025.53,5327.91,5326.86
2062,25-03-2025,23,12485.48,6002.35,5204.88,5204.88,6304.55,6312.84
2063,25-03-2025,24,11680.2,7434.85,5631.38,5631.38,4284.75,4283.87
2064,26-03-2025,1,12381.98,8328.68,5784.4,5784.4,4139.45,4139.46
2065,26-03-2025,2,12311.73,9030.48,5821.12,5821.12,3890.66,3890.98
2066,26-03-2025,3,11737.68,10260.15,5991.73,5991.73,3714.24,3714.24
2067,26-03-2025,4,11555.43,10899.45,6039.39,6039.39,3587.57,3588.02
2068,26-03-2025,5,11736.95,10465.15,5883.3,5883.3,3776.95,3777.13
2069,26-03-2025,6,11793.23,7922.6,5717.05,5717.05,4324.58,4322.33
2070,26-03-2025,7,13503.73,8827.1,7434.42,7434.42,5100.41,5100.41
2071,26-03-2025,8,11660.98,10865.3,6810.1,6810.1,3659.56,3670.97
2072,26-03-2025,9,11291.5,15218.8,6635.98,6635.98,3041.99,3042.86
2073,26-03-2025,10,13464.53,19946.0,8845.55,8845.55,3215.16,3218.3
2074,26-03-2025,11,11662.48,24169.5,7257.75,7257.75,2837.56,2837.31
2075,26-03-2025,12,12054.25,27388.43,8060.39,8060.39,2691.36,2688.56
2076,26-03-2025,13,11528.0,29232.9,9370.25,9370.25,2499.61,2497.18
2077,26-03-2025,14,11352.8,31850.0,9738.75,9738.75,2136.0,2136.1
2078,26-03-2025,15,13515.03,30186.2,10515.63,10515.63,2568.97,2563.52
2079,26-03-2025,16,15897.03,26397.15,11380.98,11380.98,2941.89,2945.03
2080,26-03-2025,17,17866.78,20443.53,12711.89,12711.89,3503.96,3497.27
2081,26-03-2025,18,17152.88,13918.98,10977.1,10977.1,4199.62,4189.72
2082,26-03-2025,19,14760.38,7353.08,6821.48,6821.48,7698.09,7436.26
2083,26-03-2025,20,17410.2,5248.28,5231.27,5231.27,10000.0,10000.0
2084,26-03-2025,21,15115.08,5641.48,5624.48,5624.48,10000.0,10000.0
2085,26-03-2025,22,13214.68,5671.38,5329.35,5329.35,7444.72,7470.79
2086,26-03-2025,23,12813.3,6063.65,5283.25,5283.25,6250.01,6250.54
2087,26-03-2025,24,12731.78,7345.78,5961.52,5961.52,4939.34,4937.99
2088,27-03-2025,1,13220.68,7070.05,6212.49,6212.49,4700.55,4700.87
2089,27-03-2025,2,13261.83,8099.45,6494.25,6494.25,4417.56,4418.74
2090,27-03-2025,3,11885.35,9601.18,5932.95,5932.95,3929.76,3930.55
2091,27-03-2025,4,11642.88,10453.3,6068.45,6068.45,3714.18,3714.17
2092,27-03-2025,5,11589.7,9903.58,5882.75,5882.75,3713.4,3713.39
2093,27-03-2025,6,11097.33,7200.73,5014.8,5014.8,4301.78,4308.32
2094,27-03-2025,7,12811.5,8034.2,6744.97,6744.97,5249.68,5238.75
2095,27-03-2025,8,12626.55,10701.03,7533.03,7533.03,3954.56,3951.78
2096,27-03-2025,9,12055.88,15862.13,7300.85,7300.85,3297.56,3299.98
2097,27-03-2025,10,13114.65,19518.5,8571.45,8571.45,3097.51,3103.25
2098,27-03-2025,11,11853.75,23922.18,8088.6,8088.6,2680.21,2676.96
2099,27-03-2025,12,11875.13,26916.78,9500.43,9500.43,2550.5,2550.37
2100,27-03-2025,13,11218.58,28512.4,9635.73,9635.73,2299.82,2300.36
2101,27-03-2025,14,10954.5,31094.5,9561.35,9561.35,2050.6,2050.6
2102,27-03-2025,15,12922.4,29494.43,10649.84,10649.84,2425.58,2425.98
2103,27-03-2025,16,14913.13,24461.73,10311.88,10311.88,2860.28,2861.06
2104,27-03-2025,17,16117.1,19200.75,10944.2,10944.2,3353.46,3351.27
2105,27-03-2025,18,15642.93,13352.25,9425.07,9425.07,3830.4,3828.91
2106,27-03-2025,19,14986.3,7461.2,6647.16,6647.16,7505.04,7160.52
2107,27-03-2025,20,17352.45,4521.85,4521.84,4521.84,10000.0,10000.0
2108,27-03-2025,21,13811.95,4988.28,4987.27,4987.27,10000.0,10000.0
2109,27-03-2025,22,12923.6,4953.88,4904.6,4904.6,9627.35,9626.15
2110,27-03-2025,23,13124.0,4017.05,4016.05,4016.05,10000.0,10000.0
2111,27-03-2025,24,13215.3,5394.78,5274.7,5274.7,9343.26,9311.38
2112,28-03-2025,1,14502.95,6397.35,6009.03,6009.03,6053.77,6031.57
2113,28-03-2025,2,14190.08,7411.75,6269.9,6269.9,4837.16,4839.31
2114,28-03-2025,3,13425.5,8331.85,6176.2,6176.2,4295.06,4297.72
2115,28-03-2025,4,12954.3,9062.6,5781.9,5781.9,4037.74,4038.26
2116,28-03-2025,5,13098.68,8211.1,5698.08,5698.08,4207.34,4208.6
2117,28-03-2025,6,12481.3,6118.4,4649.43,4649.43,4772.95,4773.36
2118,28-03-2025,7,13450.88,7470.1,6238.43,6238.43,5040.09,5031.8
2119,28-03-2025,8,13012.2,10016.18,7078.95,7078.95,3877.15,3872.87
2120,28-03-2025,9,12595.1,16476.2,7719.63,7719.63,3027.02,3026.23
2121,28-03-2025,10,13006.9,19751.3,8526.45,8526.45,2927.53,2927.64
